vessel_name,year,num_deaths,num_passengers,num_adults,num_children,uk_port,aus_port,num_infant_deaths,num_child_deaths,num_adult_deaths,num_live_births,notes,source,passenger_deaths_percent,num_arriving_passengers
Ann Bridson,1855,,16.0,,,London,Port Adelaide,,,,,,,,16.0
Taymouth Castle,1855,7.0,308.0,,,Southampton,Port Adelaide,7.0,1.0,1.0,3.0,"Deaths = 7 infants under 1 yr, 1  child under 2 yrs  & 1 adult  male - gamekeeper from Surrey  - Dissenter- died of Variola/ Smallpox virus.  ","1849-1865 deaths on board immigrant ships _State Records ""Deaths on board Immigrant Ships_1849-1865_as published in the South Australian Government Gazette on the 25th of January 1866",2.272727272727273,301.0
Flora,1855,7.0,330.0,,,Liverpool,Port Adelaide,2.0,4.0,1.0,7.0,"Deaths =  2 infants under 1 yr, 4 children under 11 yrs  &1 adult _ages & cause of deaths unknown",,2.1212121212121215,323.0
Victoria Regia,1855,4.0,283.0,239.0,44.0,Plymouth,Port Adelaide,1.0,0.0,3.0,3.0,"Deaths =1 infants under 1 yr,   & 1 adult _age & cause of deaths unknown-----1 death due to Smallpox in the port not included in this count. ",,1.4134275618374559,279.0
Thomas Arbothnot,1855,0.0,253.0,,,Plymouth,Port Adelaide,0.0,0.0,0.0,2.0,No deaths. N =102 Young women - Irish servants ,,0.0,253.0
David Malcolm,1855,1.0,276.0,,,Plymouth,Port Adelaide,0.0,2.0,0.0,3.0,"Deaths =   child age 4 yrs, Scarlatina.  ",,0.36231884057971014,275.0
Warren Hastings ,1855,0.0,245.0,,,Southampton & Plymouth,Port Adelaide,0.0,0.0,0.0,3.0,No deaths,,0.0,245.0
Tiberius,1855,,26.0,,,London,Port Adelaide,,,,,,,,26.0
Royal Albert,1855,2.0,274.0,,,Plymouth,Port Adelaide,1.0,1.0,0.0,1.0,Deaths =  child age 2 yrs.   ,,0.7299270072992701,272.0
Rodney,1855,2.0,332.0,256.0,76.0,Plymouth,Port Adelaide,2.0,5.0,0.0,6.0,Deaths = children under 3 yrs. ,,0.6024096385542169,330.0
Rienzi,1855,,17.0,,,Gravesend,Port Adelaide,,,,,,,,17.0
Achilles,1855,,15.0,,,Leith,Port Adelaide,,,,,,,,15.0
Sea Park,1855,1.0,345.0,,,London & Plymouth,Port Adelaide,1.0,0.0,0.0,2.0,Deaths =infant- 8 days,,0.2898550724637681,344.0
Admiral Boxer,1855,1.0,382.0,,,Liverpool,Port Adelaide,1.0,0.0,0.0,3.0,Death/s = Infants under 1 yr of age only,,0.2617801047120419,381.0
South Sea,1855,4.0,343.0,,,Plymouth,Port Adelaide,2.0,1.0,1.0,,"Deaths = 2 infants under 1 yr, 1  child under 3 yrs  & 1 adult female age  27 yrs - fever & miscarriage",,1.1661807580174928,339.0
Sea queen ,1855,,18.0,,,London,Port Adelaide,,,,,,,,18.0
Velocity,1855,1.0,269.0,,,London & plymouth,Port Adelaide,1.0,0.0,0.0,2.0,Death/s = Infants under 1 yr of age only,,0.37174721189591076,268.0
Europa,1855,1.0,420.0,,,Birkenhead_Liverpool,Port Adelaide,0.0,0.0,1.0,3.0,Deaths = adult female - (farm servant age 42 yrs) Diarrohea.    ,,0.2380952380952381,419.0
William Stevenson,1855,4.0,316.0,,,Liverpool,Port Adelaide,0.0,3.0,2.0,3.0,"Deaths =  3 children under 2 yrs,  one adult female death listed as abortion & general debility age 20 yrs",,1.2658227848101267,312.0
Salsette,1855,,14.0,,,London,Port Adelaide,,,,,,,,14.0
FitzJames,1855,2.0,430.0,,,Southampton,Port Adelaide,0.0,2.0,0.0,4.0,Deaths = 2 children under 4 yrs - Dysentery.    ,,0.46511627906976744,428.0
Robert Morrison,1855,,27.0,,,London,Port Adelaide,,,,,,,,27.0
Punjaub,1855,1.0,279.0,180.0,99.0,Southampton,Port Adelaide,1.0,0.0,0.0,5.0,Death/s = Infants under 1 yr of age only,,0.35842293906810035,278.0
Oriental,1855,5.0,261.0,200.0,61.0,Southampton,Port Adelaide,1.0,1.0,3.0,2.0,"Deaths = 1 infants under 1 yr, 1  child under 5 yrs  & 3 adult _ages  unknown   Low fever.  ",,1.9157088122605364,256.0
Northern Light,1855,1.0,429.0,,,Liverpool,Port Adelaide,2.0,1.0,0.0,0.0,Deaths=  child age 1 yr. ,,0.2331002331002331,428.0
Madawaska,1855,,10.0,,,Plymouth,Port Adelaide,,,,,,,,10.0
Octavia,1855,7.0,382.0,,,Southampton,Port Adelaide,5.0,2.0,0.0,5.0,"Deaths= 5 infants under 1 yr, 2  children under 3 yr   cause of deaths unknown",,1.832460732984293,375.0
Magdalena,1855,5.0,324.0,,,Plymouth,Port Adelaide,1.0,2.0,2.0,6.0,"Deaths = 1 infant under 1 yr, 2  children under 2 yrs  & 2 adult _ cause of deaths unknown_79 Irish young women onboard",,1.5432098765432098,319.0
Niger,1855,,15.0,,,The Downs,Port Adelaide,,,,,,,,15.0
Loevestein,1855,1.0,57.0,,,London & the Downs,Port Adelaide,0.0,0.0,1.0,,"Deaths =  1 adult =MULLER, Captain BJ (//-24/1/1855) - Died at sea. The Chief Officer, Mr Schaaf, brought the ship into Pt Adelaide Observer 3/3/1855 p72c.",,1.7543859649122806,56.0
Henry Woolley,1855,,10.0,,,London,Port Adelaide,,,,,,,,10.0
Lismoyne,1855,2.0,212.0,,,Southampton,Port Adelaide,0.0,2.0,0.0,4.0,Deaths =  2 children  age & cause of death unknown,"1849-1865 deaths on board immigrant ships _State Records ""Deaths on board Immigrant Ships_1849-1865_as published in the South Australian Government Gazette on the 25th of January 1866",0.9433962264150944,210.0
Bucephalus,1855,4.0,316.0,,,Liverpool,Port Adelaide,0.0,4.0,0.0,2.0,Deaths =  4 children under 3 years. Diarrhoea,,1.2658227848101267,312.0
Nashwauk,1855,2.0,300.0,,,Liverpool,"Ship wrecked 
off Moana Beach",0.0,0.0,2.0,,"Deaths  =  adults died of fever._Ship wrecked (grounded & damaged) off the mouth of Pedlar Creek, Moana beach, near Norlunga, SA.12/05/1855. Majority of passengers were from Ireland.
MCINTYRE, Captain Archibald (//c1818-3/6/1855) - Died Adelaide SA, ‘of anxiety and the effects of exposure while attending to his duties at the wreck of his ship’. Wife and four children at Pt Glasgow to mourn his loss.",Shipwreck account Observer 19/5/1855 p164a Official investigation Observer 2/6/1855 p176c.,0.6666666666666667,298.0
Mallard,1855,5.0,223.0,,,Southampton,Port Adelaide,4.0,1.0,0.0,2.0,"Deaths =4 infants under 1 yr, 1  child under 3 yrs  cause of deaths unknown",,2.242152466367713,218.0
Nile,1855,2.0,312.0,,,Plymouth,Port Adelaide,0.0,2.0,0.0,1.0,Death = children under age 3 years,,0.641025641025641,310.0
Grand Trianon,1855,2.0,360.0,,,Liverpool,Port Adelaide,2.0,0.0,1.0,1.0,,,0.5555555555555556,358.0
Yssel,1855,1.0,20.0,,,London & plymouth,Port Adelaide,0.0,0.0,1.0,,Death = 1 adult  age & cause of death unknown,,5.0,19.0
Caroline,1855,13.0,366.0,,,Southampton,Port Adelaide,7.0,5.0,2.0,7.0,"Deaths=7 infants under 1 yr, 5  children under 6 yrs  & 2 adult _ages & cause of deaths unknown",,3.551912568306011,353.0
Hooghly,1855,15.0,272.0,,,Plymouth,Port Adelaide,4.0,9.0,2.0,7.0,"Deaths=  4 infants under 1 yr, 9 children age 4 yr. 1 x adult female - inflammation of the bowels after confinement & neonate died @ 40 hours old .   ",,5.514705882352941,257.0
John Banks,1855,3.0,284.0,,,Plymouth,Port Adelaide,3.0,0.0,0.0,6.0,Deaths = 3  infants incl. two premature births  ,,1.056338028169014,281.0
Marco Polo,1855,,17.0,,,Bristol,Port Adelaide,,,,,,,,17.0
Norman,1855,0.0,230.0,,,Southampton,Port Adelaide,0.0,0.0,0.0,0.0,No Deaths,,0.0,230.0
Constantine,1855,1.0,264.0,,,Plymouth,Port Adelaide,0.0,1.0,0.0,2.0,"Deaths =  1 child age 5 yrs, listed as dying of ""rickets"".  ",https://www.archives.sa.gov.au/finding-information/discover-our-collection/migration-and-crew/passenger-lists-1845-1940/passenger-lists-search?queries_year_query=1855,0.3787878787878788,263.0
Jannet,1855,,11.0,,,London,Port Adelaide,,,,,,,,11.0
Caucasian,1855,,40.0,,,London,Port Adelaide,,,,,,,,40.0
Duchess of Northumberland,1856,2.0,246.0,,,Southampton,Port Adelaide,0.0,4.0,1.0,1.0,Deaths =  1  x child age 1 yr& 3 other children_ 1 x7 yrs & 2 x 13 yrs.  & 1 adult -t _ages & cause of deaths unknown,,0.8130081300813009,244.0
Nabob,1856,5.0,328.0,249.0,79.0,Liverpool,Port Adelaide,4.0,2.0,0.0,4.0,Deaths:  children under 2 yrs. Infants Incl. 2 premature births who died after 2 days.,,1.524390243902439,323.0
Switzerland,1856,4.0,246.0,179.0,67.0,Southampton,Port Adelaide,1.0,3.0,0.0,3.0,Deaths =  children under 2 yrs,,1.6260162601626018,242.0
Amazon,1856,1.0,298.0,219.0,79.0,Plymouth,Port Adelaide,0.0,1.0,0.0,0.0,Death = 1 child age 2 yrs inflammation of the lungs. ,,0.33557046979865773,297.0
Australia,1856,5.0,273.0,,,Plymouth,Port Adelaide,5.0,1.0,0.0,6.0,"Deaths =5 infants under 1 yr,   & 1 child_age & cause of deaths unknown-",,1.8315018315018317,268.0
Gomelza,1856,1.0,243.0,192.0,51.0,Southampton,Port Adelaide,0.0,0.0,1.0,,Death =1 adult female - Haemoptysis. ,,0.411522633744856,242.0
Lord Raglan,1856,5.0,294.0,231.0,63.0,Plymouth,Port Adelaide,1.0,0.0,7.0,2.0,"Deaths:1 infants under 1 yr, 7 adults _age  unknown-all adults listed as died from Fever. Deaths in Port = 1 child age 6 yrs & 1 adult not included in this count",,1.7006802721088436,289.0
Navarino,1856,2.0,210.0,,,Southampton,Port Adelaide,0.0,1.0,1.0,6.0,Deaths =child age  10 yrs & adult female age 24 yrs_pulmonary haemorrhage.,,0.9523809523809524,208.0
Lord Hungerford,1856,8.0,300.0,240.0,60.0,Plymouth,Port Adelaide,2.0,5.0,1.0,8.0,Deaths: children under 3 yrs ,,2.666666666666667,292.0
Nimroud,1856,4.0,343.0,,,Southampton,Port Adelaide,0.0,1.0,3.0,4.0,Deaths:  1 child age 11 yrs & 3  adult _ages & cause of deaths unknown,,1.1661807580174928,339.0
Eliza,1856,6.0,337.0,235.0,102.0,Southampton,Port Adelaide,1.0,4.0,2.0,6.0,Deaths = children under 3 yrs,,1.7804154302670623,331.0
Violet,1856,5.0,240.0,,,Southampton,Port Adelaide,2.0,2.0,1.0,3.0,"Deaths = children under 3 years, &adult female age 45 yrs - breast cancer. ",,2.083333333333333,235.0
Walvisch,1856,,52.0,,,London,Port Adelaide,,,,,,,,52.0
Hooghly,1856,0.0,252.0,193.0,59.0,Plymouth,Port Adelaide,0.0,0.0,0.0,3.0,No deaths,,0.0,252.0
Aurora,1856,6.0,220.0,161.0,59.0,Southampton,Port Adelaide,1.0,2.0,3.0,3.0,Deaths = children under 2 yrs &   one young lady of 20 yrs who drowned.     ,,2.727272727272727,214.0
Aliquis,1856,4.0,435.0,337.0,98.0,Plymouth,Port Adelaide,1.0,1.0,1.0,6.0,Deaths = child under 2 yrs.   Death in Port = 1 child under 2 yrs not incl in this count.   ,,0.9195402298850575,431.0
Blundell,1856,9.0,242.0,176.0,63.0,Southampton,Port Adelaide,1.0,5.0,2.0,4.0,Deaths = children under 6 yrs ,,3.71900826446281,233.0
Navarino,1857,2.0,221.0,169.0,52.0,Plymouth,Port Adelaide,1.0,1.0,0.0,1.0,"Deaths = =1 infant under 1 yr,   & 1 child_age & cause of deaths unknown-child age 1 yr",,0.904977375565611,219.0
Monsoon,1857,4.0,398.0,301.0,97.0,Liverpool,Port Adelaide,4.0,0.0,0.0,7.0,Deaths =  4 infants all listed diarrhoea. ,,1.0050251256281406,394.0
Caucasian,1857,0.0,226.0,196.0,30.0,Plymouth,Port Adelaide,0.0,0.0,0.0,2.0,No deaths,,0.0,226.0
Marion,1857,1.0,313.0,228.0,85.0,Plymouth,Port Adelaide,0.0,0.0,1.0,3.0,"Deaths=adult male age 40 yrs "" Aluminuria"". ",,0.3194888178913738,312.0
Burlington,1857,1.0,302.0,232.0,70.0,Plymouth,Port Adelaide,1.0,0.0,0.0,3.0,Death/s = Infants under 1 yr of age only,,0.33112582781456956,301.0
Lady Ann,1857,1.0,294.0,221.0,73.0,Plymouth,Port Adelaide,0.0,1.0,0.0,3.0,Deaths = child age 1 yr,,0.3401360544217687,293.0
Gilmore,1857,7.0,270.0,198.0,72.0,Plymouth,Port Adelaide,4.0,1.0,2.0,7.0,"Deaths = 4 infants under 1 yr,    1 child_& 2 adults age & cause of deaths unknown- child age 1 yr ",,2.5925925925925926,263.0
Omega,1857,5.0,311.0,243.0,68.0,Plymouth,Port Adelaide,4.0,1.0,0.0,4.0,"Deaths = 4 infants incl. one neonate of 10 hrs old listed a cause of death ""over laid"", & 1  child age 1 yr.     ",,1.607717041800643,306.0
Orient,1857,,67.0,,,London & Plymouth,Port Adelaide,,,,,,,,67.0
Tantivy,1857,3.0,341.0,277.0,64.0,Liverpool,Port Adelaide,3.0,0.0,0.0,7.0,Death/s = 3 Infants under 1 yr of age only,,0.8797653958944283,338.0
Carnatic,1857,0.0,284.0,219.0,65.0,Plymouth,Port Adelaide,0.0,0.0,0.0,4.0,No deaths,,0.0,284.0
Sumner,1857,1.0,270.0,213.0,57.0,Plymouth,Port Adelaide,1.0,0.0,0.0,5.0,Death/s = Infants under 1 yr of age only,,0.3703703703703704,269.0
Henry Moore,1857,5.0,451.0,333.0,118.0,Plymouth,Port Adelaide,3.0,0.0,2.0,11.0,"Deaths =3 infants under 1 yr,   all infants listed as cause of death ""Aptha"" ",,1.1086474501108647,446.0
Royal Albert,1857,1.0,260.0,206.0,54.0,Plymouth,Port Adelaide,1.0,0.0,0.0,6.0,Deaths = 1 infant. 6 births,,0.38461538461538464,259.0
Sir Thomas Gresham,1858,0.0,227.0,196.0,31.0,Plymouth,Port Adelaide,0.0,0.0,0.0,3.0,No deaths,,0.0,227.0
Stramboul,1858,9.0,347.0,265.0,82.0,Plymouth,Port Adelaide,3.0,4.0,4.0,3.0,"Deaths = 3  infants under 1 yr,   & 4 children_ under 15 yr.& 4 adults age s unknown- Diarrhoea & Fever",,2.5936599423631126,338.0
Utopia,1858,5.0,342.0,264.0,78.0,Liverpool,Port Adelaide,2.0,2.0,1.0,3.0,Deaths = children under 3 yrs. Measles,,1.461988304093567,337.0
Storm Cloud,1858,2.0,332.0,261.0,71.0,Plymouth,Port Adelaide,1.0,1.0,0.0,4.0,Deaths =I infant under 1 ytr & 1.child age 1 yr,,0.6024096385542169,330.0
Confiance,1858,9.0,333.0,261.0,72.0,Plymouth,Port Adelaide,5.0,4.0,0.0,5.0,Deaths = children all 1 yr of age. Diarrhoea,,2.7027027027027026,324.0
North,1858,3.0,415.0,332.0,83.0,Liverpool,Port Adelaide,2.0,1.0,0.0,5.0,Death = no informtion re age of child or causes of death,,0.7228915662650602,412.0
Melbourne,1858,11.0,388.0,,,Liverpool,Port Adelaide,7.0,4.0,0.0,5.0,Deaths = children both 1 year. ,,2.8350515463917527,377.0
Nugget,1858,7.0,394.0,325.0,69.0,Southampton,Port Adelaide,1.0,5.0,1.0,1.0,Deaths = children under 16 yrs. Scarlatina,,1.7766497461928936,387.0
General Hewitt,1858,5.0,373.0,278.0,95.0,Plymouth,Port Adelaide,2.0,1.0,2.0,8.0,Deaths = child 1 yr- measles. Infant and mother  after premature  childbirth,,1.3404825737265416,368.0
Bee,1858,6.0,431.0,335.0,96.0,Liverpool,Port Adelaide,2.0,3.0,1.0,3.0,Deaths = Children both 1 yr_ adult female 42 yrs Diarrhoea,,1.3921113689095126,425.0
Frenchman,1858,5.0,420.0,348.0,72.0,Liverpool,Port Adelaide,2.0,4.0,1.0,4.0,Deaths =  children under 3 yrs. Diarrhoea & pertussis (whooping cough),,1.1904761904761905,415.0
David Mcivor,1859,5.0,385.0,300.0,85.0,Liverpool,Port Adelaide,4.0,1.0,0.0,2.0,Deaths = child 17 months,,1.2987012987012987,380.0
North,1859,3.0,415.0,332.0,83.0,Liverpool,Port Adelaide,2.0,1.0,1.0,5.0,Deaths = child age 1 yr. adult died = diarrhoea,,0.7228915662650602,412.0
Lady Ann,1859,0.0,262.0,,,Plymouth,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,262.0
Clara,1859,9.0,293.0,223.0,70.0,Southampton,Port Adelaide,2.0,3.0,4.0,1.0,Deaths = children under 15 yrs. Tyfus Fever  & Dysentery,,3.0716723549488054,284.0
Escort,1859,2.0,319.0,253.0,66.0,Liverpool,Port Adelaide,2.0,0.0,0.0,3.0,Death/s = Infants under 1 yr of age only,,0.6269592476489028,317.0
James Jardine,1859,8.0,351.0,247.0,104.0,Liverpool,Port Adelaide,4.0,0.0,0.0,5.0,The SA Gov Gazeette of 25.01.1866 names 1 adult as died at sea. This is different to the ships log. ( 2 infants died in port),,2.2792022792022792,343.0
Ramillies,1860,3.0,287.0,223.0,64.0,Plymouth,Port Adelaide,0.0,2.0,1.0,4.0,Deaths = children under 13 yrs.,,1.0452961672473868,284.0
Dubar,1860,0.0,11.0,10.0,1.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,11.0
Irene,1860,0.0,21.0,17.0,4.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,21.0
Alma,1860,0.0,12.0,7.0,5.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,12.0
Verlum,1860,0.0,13.0,10.0,3.0,London,KI & Port Adelaide,0.0,0.0,0.0,0.0,Made Kangaroo Island in 88 days,,0.0,13.0
Grand Trianon,1860,1.0,360.0,288.0,72.0,Liverpool,Port Adelaide,0.0,0.0,1.0,2.0,adult female age 50 yrs -diarrhoea,,0.2777777777777778,359.0
Violet,1860,0.0,12.0,9.0,3.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,12.0
Schah Jehan,1860,2.0,318.0,,,Plymouth,Port Adelaide,1.0,1.0,0.0,6.0,Death = child 1 yr - died from Gangrene,,0.628930817610063,316.0
Sir John Lawrence,1862,2.0,305.0,259.0,46.0,Plymouth,Port Adelaide,1.0,0.0,2.0,3.0,Deaths = Mother and infants,,0.6557377049180327,303.0
Castle Eden,1862,5.0,309.0,271.0,38.0,London,Port Adelaide,0.0,2.0,3.0,1.0,Death = children age 1 yr -,,1.6181229773462782,304.0
Sir John Lawrence,1863,2.0,312.0,239.0,73.0,London & Plymouth,Port Adelaide,0.0,2.0,0.0,4.0,Deaths =  children 18 mths & 8 yrs.,,0.641025641025641,310.0
Adamant,1863,3.0,377.0,288.0,89.0,Plymouth,Port Adelaide,2.0,1.0,0.0,6.0,Death = child 1 yr -,,0.7957559681697612,374.0
Morning Star,1863,14.0,452.0,369.0,83.0,Liverpool,Port Adelaide,5.0,19.0,0.0,4.0,Death = children age range  1 yr -11 yrs Measles & Scarlatina. 1 infant and adult died in the port. news articles_sickness on board BEFORE departure from UK,,3.0973451327433628,438.0
Mary Shepherd,1863,2.0,375.0,280.0,95.0,Plymouth,Port Adelaide,1.0,0.0,1.0,4.0,,,0.5333333333333333,373.0
Art Union,1864,12.0,326.0,282.0,44.0,Plymouth,Port Adelaide,4.0,8.0,0.0,4.0,Deaths = children age range 1 - 5 yrs. Measles,,3.6809815950920246,314.0
Northumberland,1864,2.0,315.0,280.0,35.0,Plymouth,Port Adelaide,0.0,2.0,0.0,7.0,Death = children age 1 yr -,,0.6349206349206349,313.0
Ocean Chief,1864,1.0,355.0,314.0,41.0,Plymouth,Port Adelaide,1.0,0.0,0.0,3.0,Death/s = Infants under 1 yr of age only,,0.28169014084507044,354.0
Utopia,1864,1.0,322.0,292.0,30.0,Plymouth,Port Adelaide,1.0,0.0,0.0,4.0,Death/s = Infants under 1 yr of age only,,0.3105590062111801,321.0
Rockliff,1864,1.0,296.0,261.0,35.0,Plymouth,Port Adelaide,1.0,0.0,0.0,2.0,Death/s = Infants under 1 yr of age only,,0.33783783783783783,295.0
Adamant,1864,0.0,366.0,329.0,37.0,Plymouth,Port Adelaide,0.0,0.0,0.0,2.0,No deaths,,0.0,366.0
Tarquin,1864,2.0,273.0,240.0,33.0,Plymouth,Port Adelaide,0.0,1.0,1.0,2.0,Death = child 1 yr -,,0.7326007326007326,271.0
Eastern Empire,1864,4.0,388.0,316.0,72.0,Plymouth,Port Adelaide,0.0,9.0,1.0,3.0,Deaths = children age range - 1 - 9 yrs Scarlatina. Adult female 19 yrs died in child birth,,1.0309278350515463,384.0
Clara,1865,7.0,383.0,330.0,53.0,London & Plymouth,Port Adelaide,4.0,3.0,0.0,3.0,Deaths = all children under 2 yrs,,1.8276762402088773,376.0
Cornwallis,1865,1.0,282.0,226.0,56.0,Plymouth,Port Adelaide,0.0,0.0,1.0,0.0,Deaths = adult female - Phythsis = TB,,0.3546099290780142,281.0
Electric,1865,12.0,439.0,338.0,101.0,Plymouth,Port Adelaide,9.0,3.0,0.0,4.0,Deaths + Children age range 1 - 5 yrs,,2.733485193621868,427.0
Gosforth,1865,7.0,388.0,294.0,94.0,London & Plymouth,Port Adelaide,4.0,3.0,0.0,1.0,Deaths = all children under 2 yrs. Diarrhoea,,1.804123711340206,381.0
Lady Milton,1865,7.0,358.0,263.0,95.0,London & Plymouth,Port Adelaide,3.0,4.0,0.0,11.0,Deaths = all children under 3 yrs. Diarrhoea,,1.9553072625698324,351.0
Lincoln,1865,6.0,408.0,304.0,104.0,Plymouth,Port Adelaide,4.0,1.0,1.0,3.0,Deaths = child age 1 yr. Adult female age 22 yrs,,1.4705882352941175,402.0
Coldstream,1865,6.0,295.0,260.0,35.0,Plymouth,Port Adelaide,4.0,2.0,0.0,7.0,Deaths = 2 children age 1 yr and 12 yrs,,2.0338983050847457,289.0
Peeress,1865,3.0,331.0,294.0,37.0,London & Plymouth,Port Adelaide,1.0,0.0,2.0,3.0,,,0.906344410876133,328.0
Matilda Atheling,1865,0.0,280.0,252.0,28.0,Plymouth,Port Adelaide,0.0,0.0,0.0,1.0,No deaths,,0.0,280.0
Norman Morrison,1865,2.0,226.0,168.0,58.0,London & Plymouth,Port Adelaide,2.0,0.0,0.0,5.0,Death/s = Infants under 1 yr of age only,,0.8849557522123894,224.0
Burlington,1865,3.0,242.0,200.0,42.0,London & Plymouth,Port Adelaide,3.0,0.0,0.0,2.0,Death/s = Infants under 1 yr of age only,,1.2396694214876034,239.0
Adamant,1865,9.0,387.0,293.0,94.0,Plymouth,Port Adelaide,1.0,6.0,2.0,4.0,Deaths = children 5 x 1 yr old & an 8 yr old. Adults - 25 yr old female died n childbirth & adult female - 33 yrs - drowned after fallingh over board near KI,,2.3255813953488373,378.0
Maori,1865,4.0,296.0,230.0,66.0,Plymouth,Port Adelaide,3.0,1.0,0.0,1.0,Death = Infant was born & died at sea,,1.3513513513513513,292.0
Queen Bee,1865,7.0,315.0,228.0,87.0,Plymouth,Port Adelaide,4.0,1.0,2.0,2.0,Deaths = child 1 yr. Dysentery,,2.2222222222222223,308.0
Peeress,1866,0.0,317.0,275.0,37.0,Plymouth,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,317.0
Charlotte Gladstone,1866,9.0,443.0,369.0,74.0,Plymouth,Port Adelaide,3.0,5.0,1.0,5.0,"Deaths = all children under 6 yrs. Whooping Cough.  Adult female age 20 yrs ""Cachexia"" - wasting in the last stages of an illness",,2.0316027088036117,434.0
Ernestine,1866,3.0,368.0,311.0,57.0,Plymouth,Port Adelaide,2.0,0.0,1.0,4.0,Death = adult female - aneamia,,0.8152173913043478,365.0
Salamanca,1866,3.0,368.0,270.0,98.0,Plymouth,Port Adelaide,2.0,1.0,0.0,2.0,Death = child age 1 yr.,,0.8152173913043478,365.0
Trevelyan,1866,4.0,423.0,330.0,93.0,Plymouth,Port Adelaide,0.0,1.0,3.0,4.0,"Deaths = child age 3 yrs & all adults age range 19-23 yrs died of ""febris"" Fever",,0.9456264775413712,419.0
Hougoumont,1866,1.0,334.0,283.0,51.0,Plymouth,Port Adelaide,1.0,0.0,0.0,4.0,Death/s = Infants under 1 yr of age only,,0.29940119760479045,333.0
Prince of Wales ,1866,4.0,366.0,321.0,45.0,Plymouth,Port Adelaide,2.0,1.0,1.0,4.0,Deaths = child 1 yr - bronchitis. Adult male age 22 pneumonia,,1.092896174863388,362.0
Atlanta,1866,8.0,392.0,308.0,84.0,Plymouth,Port Adelaide,3.0,4.0,1.0,8.0,"Deaths = all children under 4 yrs . Adult male - sailor fell overboard in bad weather_81 days at sea_
94 labourers, 51 domestic servants, 2 house keepers, 1 dressmaker, 2 porters, 1 draper, 3 gardeners, 7 carpenters, 1 printer, 1 papermaker, 1 widow, 1 police man, 14 ploughmen, 6 miners, 5 blacksmiths, 2 tailors, 
2 bricklayers, 5 shepherds, 2 masons, 2 grooms, 2 painters, 8 boot makers, 2 butchers, 1 sawyer, 1 quarry man, 1 coachbuilder, 1 saddler, 2 wheelwrights, 1 fitter, 1 waiter, 1 platelayer, 3 cooks.",https://www.theshipslist.com/ships/australia/atalanta1866.shtml,2.0408163265306123,384.0
British Lion,1866,2.0,428.0,352.0,76.0,London & Plymouth,Port Adelaide,1.0,1.0,0.0,3.0,Deaths = Child 1 yrd old. Diseased knee - injured on embarkation _94 days at sea,,0.46728971962616817,426.0
Berar,1867,2.0,349.0,311.0,38.0,Plymouth,Port Adelaide,1.0,1.0,0.0,2.0,"Deaths = child age 2 yrs - fever.   Infant death due to premture birth_____87 days at sea
Agricultural laborers 68, baker 1, blacksmith 2, bootmaker1, bricklayers 3. butchers 2, carpenters 9, carter 1,copper-smelters 8, dairymaids 2, dressmakers 2, farmer 1, fitter 1, gardeners 2, general servants 76, groom 1, hatter 1, housekeeper 1, joiner 1, labourers 33, masons 2, matron 1, mine laborers 2, miners 12, moulder 1, painters 2. plasterers 2, ploughmen 2, quarrymen 2, saddler 1, sawyers 3, schoolmistress 1, shepherds 2, tailors 2, turner1, wheelwright 1.",,0.5730659025787965,347.0
Canterbury,1867,3.0,441.0,371.0,70.0,Plymouth,Port Adelaide,3.0,0.0,0.0,7.0,Death/s = Infants under 1 yr of age only,,0.6802721088435374,438.0
"S.S. Gresham/ 
renamed Penola",1869,4.0,380.0,320.0,60.0,Plymouth,Port Adelaide,3.0,0.0,1.0,2.0,Death = adult sailor drowned,,1.0526315789473684,376.0
"S.S. Great Britain / 
renamed S.S. Aldinga",1869,1.0,56.0,39.0,17.0,Plymouth,Port Adelaide,0.0,0.0,1.0,0.0,Death = adult male passenger - fell overboard & drowned. Inquiry as no lifeboat was lowered to rescue him.,,1.7857142857142856,55.0
Collingrove,1870,,19.0,13.0,6.0,London,Port Adelaide,,,,,,,,19.0
Hugh Fortesque,1870,,19.0,,,London,Port Adelaide,,,,,,,,19.0
White Eagle ,1871,,19.0,19.0,0.0,London & Plymouth ,Port Adelaide,,,,,,,,19.0
Kirkham,1873,3.0,29.0,22.0,7.0,London,Port Adelaide,0.0,3.0,0.0,0.0,Deaths = childre age range 2-7 yrs. ,,10.344827586206897,26.0
St Vincent,1873,0.0,29.0,22.0,7.0,Plymouth,Port Adelaide,0.0,0.0,0.0,0.0,No Deaths,,0.0,29.0
City of Adelaide,1873,0.0,86.0,68.0,18.0,Plymouth,Port Adelaide,0.0,0.0,0.0,0.0,No Deaths,,0.0,86.0
South Australian,1873,0.0,22.0,20.0,2.0,Plymouth,Port Adelaide,0.0,0.0,0.0,0.0,No Deaths,,0.0,22.0
Dunkeld,1873,0.0,22.0,14.0,8.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No Deaths,,0.0,22.0
